city,lat,lon,date,hour,temp,prob_rain,volume_rain,wind_speed,perc_cloud
Grenoble,45.1875602,5.7357819,2026-08-17,23:00,25.38,0.02,0.0,1.87,41
Grenoble,45.1875602,5.7357819,2026-08-18,02:00,23.92,0.0,0.0,2.24,36
Grenoble,45.1875602,5.7357819,2026-08-18,05:00,19.48,0.0,0.0,1.97,6
Grenoble,45.1875602,5.7357819,2026-08-18,08:00,20.68,0.0,0.0,1.76,10
Grenoble,45.1875602,5.7357819,2026-08-18,11:00,27.91,0.0,0.0,3.42,53
Grenoble,45.1875602,5.7357819,2026-08-18,14:00,31.23,0.0,0.0,2.77,31
Grenoble,45.1875602,5.7357819,2026-08-18,17:00,32.17,0.0,0.0,3.04,14
Grenoble,45.1875602,5.7357819,2026-08-18,20:00,26.34,0.0,0.0,1.6,37
Grenoble,45.1875602,5.7357819,2026-08-18,23:00,21.67,0.0,0.0,1.24,98
Grenoble,45.1875602,5.7357819,2026-08-19,02:00,20.46,0.0,0.0,1.25,100
Grenoble,45.1875602,5.7357819,2026-08-19,05:00,19.28,0.0,0.0,1.59,33
Grenoble,45.1875602,5.7357819,2026-08-19,08:00,21.3,0.0,0.0,1.31,18
Grenoble,45.1875602,5.7357819,2026-08-19,11:00,30.76,0.0,0.0,1.0,0
Grenoble,45.1875602,5.7357819,2026-08-19,14:00,34.36,0.0,0.0,1.66,0
Grenoble,45.1875602,5.7357819,2026-08-19,17:00,34.54,0.0,0.0,1.36,3
Grenoble,45.1875602,5.7357819,2026-08-19,20:00,27.91,0.0,0.0,0.97,19
Grenoble,45.1875602,5.7357819,2026-08-19,23:00,21.98,0.0,0.0,1.15,0
Grenoble,45.1875602,5.7357819,2026-08-20,02:00,20.19,0.0,0.0,1.43,33
Grenoble,45.1875602,5.7357819,2026-08-20,05:00,19.02,0.0,0.0,0.76,84
Grenoble,45.1875602,5.7357819,2026-08-20,08:00,21.06,0.0,0.0,0.86,83
Grenoble,45.1875602,5.7357819,2026-08-20,11:00,29.51,0.0,0.0,0.76,68
Grenoble,45.1875602,5.7357819,2026-08-20,14:00,33.29,0.2,0.11,1.62,79
Grenoble,45.1875602,5.7357819,2026-08-20,17:00,33.47,0.0,0.0,2.13,73
Grenoble,45.1875602,5.7357819,2026-08-20,20:00,25.15,0.2,0.25,2.44,66
Grenoble,45.1875602,5.7357819,2026-08-20,23:00,19.26,1.0,2.54,0.51,86
Grenoble,45.1875602,5.7357819,2026-08-21,02:00,18.54,1.0,0.67,0.96,72
Grenoble,45.1875602,5.7357819,2026-08-21,05:00,17.96,0.2,0.12,0.65,12
Grenoble,45.1875602,5.7357819,2026-08-21,08:00,18.98,0.02,0.0,0.84,8
Grenoble,45.1875602,5.7357819,2026-08-21,11:00,24.65,0.0,0.0,1.75,14
Lyon,45.7578137,4.8320114,2026-08-16,14:00,31.09,0.0,0.0,4.12,96
Lyon,45.7578137,4.8320114,2026-08-16,17:00,33.44,0.0,0.0,4.56,59
Lyon,45.7578137,4.8320114,2026-08-16,20:00,28.87,0.0,0.0,4.78,53
Lyon,45.7578137,4.8320114,2026-08-16,23:00,24.51,0.0,0.0,2.02,100
Lyon,45.7578137,4.8320114,2026-08-17,02:00,23.57,0.0,0.0,1.5,81
Lyon,45.7578137,4.8320114,2026-08-17,05:00,22.24,0.0,0.0,0.83,56
Lyon,45.7578137,4.8320114,2026-08-17,08:00,23.16,0.0,0.0,0.33,78
Lyon,45.7578137,4.8320114,2026-08-17,11:00,25.74,0.0,0.0,0.57,100
Lyon,45.7578137,4.8320114,2026-08-17,14:00,27.83,0.0,0.0,4.41,100
Lyon,45.7578137,4.8320114,2026-08-17,17:00,33.63,0.0,0.0,4.86,100
Lyon,45.7578137,4.8320114,2026-08-17,20:00,31.23,0.0,0.0,4.22,96
Lyon,45.7578137,4.8320114,2026-08-17,23:00,25.87,0.0,0.0,2.5,91
Lyon,45.7578137,4.8320114,2026-08-18,02:00,21.93,0.0,0.0,1.21,70
Lyon,45.7578137,4.8320114,2026-08-18,05:00,21.48,0.0,0.0,1.0,0
Lyon,45.7578137,4.8320114,2026-08-18,08:00,21.89,0.0,0.0,0.98,2
Lyon,45.7578137,4.8320114,2026-08-18,11:00,27.82,0.0,0.0,2.94,78
Lyon,45.7578137,4.8320114,2026-08-18,14:00,32.12,0.0,0.0,3.7,64
Lyon,45.7578137,4.8320114,2026-08-18,17:00,33.74,0.0,0.0,3.9,34
Lyon,45.7578137,4.8320114,2026-08-18,20:00,30.89,0.0,0.0,2.91,59
Lyon,45.7578137,4.8320114,2026-08-18,23:00,25.54,0.0,0.0,1.25,77
Lyon,45.7578137,4.8320114,2026-08-19,02:00,23.71,0.0,0.0,1.26,88
Lyon,45.7578137,4.8320114,2026-08-19,05:00,22.06,0.0,0.0,1.11,34
Lyon,45.7578137,4.8320114,2026-08-19,08:00,22.62,0.0,0.0,0.7,18
Lyon,45.7578137,4.8320114,2026-08-19,11:00,30.03,0.0,0.0,0.4,0
Lyon,45.7578137,4.8320114,2026-08-19,14:00,34.23,0.0,0.0,2.61,0
Lyon,45.7578137,4.8320114,2026-08-19,17:00,34.83,0.0,0.0,4.54,3
Lyon,45.7578137,4.8320114,2026-08-19,20:00,31.57,0.0,0.0,4.43,3
Lyon,45.7578137,4.8320114,2026-08-19,23:00,22.18,0.0,0.0,4.11,44
Lyon,45.7578137,4.8320114,2026-08-20,02:00,21.15,0.0,0.0,1.21,71
Lyon,45.7578137,4.8320114,2026-08-20,05:00,20.14,0.0,0.0,0.2,82
Lyon,45.7578137,4.8320114,2026-08-20,08:00,20.64,0.0,0.0,0.61,91
Lyon,45.7578137,4.8320114,2026-08-20,11:00,24.84,0.0,0.0,1.1,100
Lyon,45.7578137,4.8320114,2026-08-20,14:00,31.23,0.0,0.0,0.97,100
Lyon,45.7578137,4.8320114,2026-08-20,17:00,30.04,0.2,0.24,2.0,100
Lyon,45.7578137,4.8320114,2026-08-20,20:00,24.07,0.98,0.95,1.02,93
Lyon,45.7578137,4.8320114,2026-08-20,23:00,23.24,0.3,0.21,0.7,75
Lyon,45.7578137,4.8320114,2026-08-21,02:00,20.26,0.0,0.0,1.33,54
Lyon,45.7578137,4.8320114,2026-08-21,05:00,18.46,0.0,0.0,1.53,15
Lyon,45.7578137,4.8320114,2026-08-21,08:00,17.9,0.0,0.0,1.29,20
Lyon,45.7578137,4.8320114,2026-08-21,11:00,22.96,0.0,0.0,2.94,36
Gorges du Verdon,43.7496562,6.3285616,2026-08-16,14:00,29.36,0.0,0.0,3.9,4
Gorges du Verdon,43.7496562,6.3285616,2026-08-16,17:00,28.89,0.0,0.0,2.52,35
Gorges du Verdon,43.7496562,6.3285616,2026-08-16,20:00,24.3,1.0,2.96,2.1,70
Gorges du Verdon,43.7496562,6.3285616,2026-08-16,23:00,19.4,0.5,0.15,2.16,98
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,02:00,17.88,0.38,0.0,1.51,100
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,05:00,16.24,0.0,0.0,1.9,73
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,08:00,18.69,0.0,0.0,1.58,59
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,11:00,25.44,0.0,0.0,2.96,11
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,14:00,29.43,0.0,0.0,4.52,26
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,17:00,29.28,0.0,0.0,7.59,100
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,20:00,27.6,0.0,0.0,7.3,95
Gorges du Verdon,43.7496562,6.3285616,2026-08-17,23:00,21.98,0.0,0.0,3.7,76
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,02:00,19.5,0.0,0.0,2.67,65
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,05:00,17.05,0.0,0.0,1.82,74
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,08:00,19.94,0.0,0.0,1.28,40
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,11:00,26.74,0.0,0.0,2.0,11
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,14:00,28.93,0.0,0.0,4.08,12
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,17:00,29.43,0.0,0.0,2.37,34
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,20:00,23.28,0.0,0.0,3.03,23
Gorges du Verdon,43.7496562,6.3285616,2026-08-18,23:00,19.01,0.0,0.0,1.83,36
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,02:00,18.1,0.0,0.0,1.64,28
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,05:00,17.65,0.0,0.0,1.49,18
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,08:00,20.32,0.0,0.0,0.93,13
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,11:00,27.32,0.0,0.0,2.41,0
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,14:00,30.35,0.0,0.0,3.77,0
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,17:00,30.64,0.0,0.0,4.64,5
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,20:00,25.1,0.0,0.0,2.98,3
Gorges du Verdon,43.7496562,6.3285616,2026-08-19,23:00,19.94,0.0,0.0,1.74,1
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,02:00,19.02,0.0,0.0,1.94,30
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,05:00,21.1,0.0,0.0,0.56,100
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,08:00,19.29,0.7,0.63,2.06,91
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,11:00,26.19,0.85,0.53,2.23,70
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,14:00,29.23,0.36,0.0,3.76,63
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,17:00,29.66,0.0,0.0,4.5,48
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,20:00,22.38,0.0,0.0,1.81,69
Gorges du Verdon,43.7496562,6.3285616,2026-08-20,23:00,18.43,0.34,0.2,2.29,53
Gorges du Verdon,43.7496562,6.3285616,2026-08-21,02:00,17.86,0.0,0.0,2.06,74
Gorges du Verdon,43.7496562,6.3285616,2026-08-21,05:00,18.17,0.0,0.0,2.68,98
Gorges du Verdon,43.7496562,6.3285616,2026-08-21,08:00,19.79,0.0,0.0,1.77,94
Gorges du Verdon,43.7496562,6.3285616,2026-08-21,11:00,26.73,0.0,0.0,2.75,9
Bormes les Mimosas,43.1506968,6.3419285,2026-08-16,14:00,30.64,0.0,0.0,5.62,0
Bormes les Mimosas,43.1506968,6.3419285,2026-08-16,17:00,31.0,0.0,0.0,6.25,1
Bormes les Mimosas,43.1506968,6.3419285,2026-08-16,20:00,28.97,0.0,0.0,4.72,0
Bormes les Mimosas,43.1506968,6.3419285,2026-08-16,23:00,24.69,0.0,0.0,3.0,59
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,02:00,22.24,0.0,0.0,3.17,55
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,05:00,21.18,0.0,0.0,2.55,56
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,08:00,23.21,0.0,0.0,2.23,47
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,11:00,28.57,0.0,0.0,2.91,10
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,14:00,33.08,0.0,0.0,7.67,13
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,17:00,32.94,0.0,0.0,9.29,99
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,20:00,31.33,0.0,0.0,8.64,95
Bormes les Mimosas,43.1506968,6.3419285,2026-08-17,23:00,27.67,0.0,0.0,10.15,71
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,02:00,24.89,0.0,0.0,7.2,60
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,05:00,22.91,0.0,0.0,2.1,36
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,08:00,24.34,0.0,0.0,2.03,28
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,11:00,29.56,0.0,0.0,1.39,1
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,14:00,29.14,0.0,0.0,4.32,4
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,17:00,29.03,0.0,0.0,4.27,9
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,20:00,26.84,0.0,0.0,2.85,8
Bormes les Mimosas,43.1506968,6.3419285,2026-08-18,23:00,24.32,0.0,0.0,0.93,6
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,02:00,23.05,0.0,0.0,3.65,30
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,05:00,22.16,0.0,0.0,3.25,9
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,08:00,23.65,0.0,0.0,2.4,6
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,11:00,30.04,0.0,0.0,0.46,1
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,14:00,29.36,0.0,0.0,5.37,0
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,17:00,30.53,0.0,0.0,6.21,3
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,20:00,28.27,0.0,0.0,5.73,2
Bormes les Mimosas,43.1506968,6.3419285,2026-08-19,23:00,25.4,0.0,0.0,3.43,0
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,02:00,24.63,0.0,0.0,2.88,38
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,05:00,22.96,0.51,0.3,2.99,99
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,08:00,24.06,0.56,0.36,0.84,99
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,11:00,29.18,0.0,0.0,2.32,65
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,14:00,30.07,0.0,0.0,5.65,63
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,17:00,28.41,0.0,0.0,4.69,54
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,20:00,25.55,0.0,0.0,4.46,72
Bormes les Mimosas,43.1506968,6.3419285,2026-08-20,23:00,24.15,0.0,0.0,3.92,35
Bormes les Mimosas,43.1506968,6.3419285,2026-08-21,02:00,23.82,0.0,0.0,3.73,56
Bormes les Mimosas,43.1506968,6.3419285,2026-08-21,05:00,24.19,0.0,0.0,2.68,100
Bormes les Mimosas,43.1506968,6.3419285,2026-08-21,08:00,25.56,0.0,0.0,3.08,100
Bormes les Mimosas,43.1506968,6.3419285,2026-08-21,11:00,29.54,0.0,0.0,4.47,100
Cassis,43.2140359,5.5396318,2026-08-16,14:00,32.64,0.0,0.0,4.72,0
Cassis,43.2140359,5.5396318,2026-08-16,17:00,33.19,0.0,0.0,4.49,1
Cassis,43.2140359,5.5396318,2026-08-16,20:00,29.77,0.0,0.0,3.79,3
Cassis,43.2140359,5.5396318,2026-08-16,23:00,26.68,0.0,0.0,3.59,19
Cassis,43.2140359,5.5396318,2026-08-17,02:00,24.22,0.0,0.0,0.71,36
Cassis,43.2140359,5.5396318,2026-08-17,05:00,23.32,0.0,0.0,2.9,81
Cassis,43.2140359,5.5396318,2026-08-17,08:00,26.19,0.0,0.0,6.03,45
Cassis,43.2140359,5.5396318,2026-08-17,11:00,29.4,0.0,0.0,7.34,18
Cassis,43.2140359,5.5396318,2026-08-17,14:00,34.76,0.0,0.0,8.91,32
Cassis,43.2140359,5.5396318,2026-08-17,17:00,35.88,0.0,0.0,8.81,96
Cassis,43.2140359,5.5396318,2026-08-17,20:00,33.59,0.0,0.0,7.59,95
Cassis,43.2140359,5.5396318,2026-08-17,23:00,29.96,0.0,0.0,11.11,100
Cassis,43.2140359,5.5396318,2026-08-18,02:00,26.74,0.0,0.0,11.62,96
Cassis,43.2140359,5.5396318,2026-08-18,05:00,27.42,0.0,0.0,9.99,60
Cassis,43.2140359,5.5396318,2026-08-18,08:00,26.16,0.0,0.0,7.73,33
Cassis,43.2140359,5.5396318,2026-08-18,11:00,28.79,0.0,0.0,5.85,0
Cassis,43.2140359,5.5396318,2026-08-18,14:00,30.92,0.0,0.0,2.8,4
Cassis,43.2140359,5.5396318,2026-08-18,17:00,29.83,0.0,0.0,4.17,7
Cassis,43.2140359,5.5396318,2026-08-18,20:00,30.97,0.0,0.0,4.95,6
Cassis,43.2140359,5.5396318,2026-08-18,23:00,29.68,0.0,0.0,3.52,6
Cassis,43.2140359,5.5396318,2026-08-19,02:00,28.6,0.0,0.0,3.17,14
Cassis,43.2140359,5.5396318,2026-08-19,05:00,27.12,0.0,0.0,1.16,1
Cassis,43.2140359,5.5396318,2026-08-19,08:00,27.11,0.0,0.0,0.83,1
Cassis,43.2140359,5.5396318,2026-08-19,11:00,28.65,0.0,0.0,2.36,0
Cassis,43.2140359,5.5396318,2026-08-19,14:00,29.79,0.0,0.0,4.75,0
Cassis,43.2140359,5.5396318,2026-08-19,17:00,29.06,0.0,0.0,3.94,0
Cassis,43.2140359,5.5396318,2026-08-19,20:00,28.0,0.0,0.0,3.09,1
Cassis,43.2140359,5.5396318,2026-08-19,23:00,26.91,0.0,0.0,0.55,33
Cassis,43.2140359,5.5396318,2026-08-20,02:00,26.49,0.0,0.0,3.75,67
Cassis,43.2140359,5.5396318,2026-08-20,05:00,26.6,0.09,0.0,1.23,98
Cassis,43.2140359,5.5396318,2026-08-20,08:00,26.53,0.0,0.0,1.65,82
Cassis,43.2140359,5.5396318,2026-08-20,11:00,27.34,0.28,0.18,1.64,91
Cassis,43.2140359,5.5396318,2026-08-20,14:00,27.76,0.0,0.0,3.23,79
Cassis,43.2140359,5.5396318,2026-08-20,17:00,27.47,0.0,0.0,3.09,69
Cassis,43.2140359,5.5396318,2026-08-20,20:00,26.21,0.0,0.0,1.87,63
Cassis,43.2140359,5.5396318,2026-08-20,23:00,25.92,0.0,0.0,1.13,100
Cassis,43.2140359,5.5396318,2026-08-21,02:00,25.9,0.0,0.0,0.9,84
Cassis,43.2140359,5.5396318,2026-08-21,05:00,26.11,0.0,0.0,2.67,100
Cassis,43.2140359,5.5396318,2026-08-21,08:00,25.54,0.0,0.0,5.11,100
Cassis,43.2140359,5.5396318,2026-08-21,11:00,27.15,0.0,0.0,7.01,100
Marseille,43.2963986,5.3777888,2026-08-16,14:00,33.36,0.0,0.0,4.78,0
Marseille,43.2963986,5.3777888,2026-08-16,17:00,34.39,0.0,0.0,4.86,0
Marseille,43.2963986,5.3777888,2026-08-16,20:00,30.11,0.0,0.0,4.7,3
Marseille,43.2963986,5.3777888,2026-08-16,23:00,25.66,0.0,0.0,3.63,31
Marseille,43.2963986,5.3777888,2026-08-17,02:00,24.05,0.0,0.0,0.35,52
Marseille,43.2963986,5.3777888,2026-08-17,05:00,22.82,0.0,0.0,3.37,70
Marseille,43.2963986,5.3777888,2026-08-17,08:00,25.25,0.0,0.0,6.66,39
Marseille,43.2963986,5.3777888,2026-08-17,11:00,29.46,0.0,0.0,6.99,14
Marseille,43.2963986,5.3777888,2026-08-17,14:00,35.21,0.0,0.0,7.87,25
Marseille,43.2963986,5.3777888,2026-08-17,17:00,36.9,0.0,0.0,7.64,100
Marseille,43.2963986,5.3777888,2026-08-17,20:00,33.75,0.0,0.0,7.98,99
Marseille,43.2963986,5.3777888,2026-08-17,23:00,28.6,0.0,0.0,9.72,95
Marseille,43.2963986,5.3777888,2026-08-18,02:00,26.12,0.0,0.0,10.97,100
Marseille,43.2963986,5.3777888,2026-08-18,05:00,28.03,0.0,0.0,10.76,85
Marseille,43.2963986,5.3777888,2026-08-18,08:00,27.08,0.0,0.0,9.2,46
Marseille,43.2963986,5.3777888,2026-08-18,11:00,28.87,0.0,0.0,7.16,0
Marseille,43.2963986,5.3777888,2026-08-18,14:00,31.74,0.0,0.0,2.47,4
Marseille,43.2963986,5.3777888,2026-08-18,17:00,32.16,0.0,0.0,3.9,7
Marseille,43.2963986,5.3777888,2026-08-18,20:00,32.69,0.0,0.0,6.01,6
Marseille,43.2963986,5.3777888,2026-08-18,23:00,31.74,0.0,0.0,3.89,5
Marseille,43.2963986,5.3777888,2026-08-19,02:00,30.1,0.0,0.0,4.18,17
Marseille,43.2963986,5.3777888,2026-08-19,05:00,28.85,0.0,0.0,1.32,10
Marseille,43.2963986,5.3777888,2026-08-19,08:00,28.22,0.0,0.0,0.43,5
Marseille,43.2963986,5.3777888,2026-08-19,11:00,29.53,0.0,0.0,2.07,0
Marseille,43.2963986,5.3777888,2026-08-19,14:00,30.41,0.0,0.0,4.96,0
Marseille,43.2963986,5.3777888,2026-08-19,17:00,29.82,0.0,0.0,4.24,0
Marseille,43.2963986,5.3777888,2026-08-19,20:00,29.27,0.0,0.0,3.42,1
Marseille,43.2963986,5.3777888,2026-08-19,23:00,28.34,0.0,0.0,0.21,30
Marseille,43.2963986,5.3777888,2026-08-20,02:00,28.24,0.0,0.0,4.46,65
Marseille,43.2963986,5.3777888,2026-08-20,05:00,27.32,0.54,0.37,1.15,93
Marseille,43.2963986,5.3777888,2026-08-20,08:00,27.2,0.21,0.0,1.39,78
Marseille,43.2963986,5.3777888,2026-08-20,11:00,27.7,0.66,0.37,1.67,80
Marseille,43.2963986,5.3777888,2026-08-20,14:00,28.3,0.01,0.0,3.06,74
Marseille,43.2963986,5.3777888,2026-08-20,17:00,28.61,0.0,0.0,3.69,83
Marseille,43.2963986,5.3777888,2026-08-20,20:00,27.5,0.0,0.0,2.54,73
Marseille,43.2963986,5.3777888,2026-08-20,23:00,27.44,0.0,0.0,1.62,84
Marseille,43.2963986,5.3777888,2026-08-21,02:00,27.33,0.0,0.0,1.41,67
Marseille,43.2963986,5.3777888,2026-08-21,05:00,27.65,0.0,0.0,3.19,95
Marseille,43.2963986,5.3777888,2026-08-21,08:00,26.2,0.0,0.0,5.52,98
Marseille,43.2963986,5.3777888,2026-08-21,11:00,27.59,0.0,0.0,6.8,89
Aix en Provence,43.5298424,5.4474738,2026-08-16,14:00,33.14,0.0,0.0,4.87,0
Aix en Provence,43.5298424,5.4474738,2026-08-16,17:00,34.62,0.0,0.0,5.94,0
Aix en Provence,43.5298424,5.4474738,2026-08-16,20:00,29.23,0.0,0.0,3.97,9
Aix en Provence,43.5298424,5.4474738,2026-08-16,23:00,23.32,0.0,0.0,1.28,71
Aix en Provence,43.5298424,5.4474738,2026-08-17,02:00,21.8,0.0,0.0,0.14,72
Aix en Provence,43.5298424,5.4474738,2026-08-17,05:00,20.16,0.0,0.0,0.8,74
Aix en Provence,43.5298424,5.4474738,2026-08-17,08:00,23.15,0.0,0.0,2.18,42
Aix en Provence,43.5298424,5.4474738,2026-08-17,11:00,28.69,0.0,0.0,4.04,34
Aix en Provence,43.5298424,5.4474738,2026-08-17,14:00,35.52,0.0,0.0,7.22,36
Aix en Provence,43.5298424,5.4474738,2026-08-17,17:00,36.98,0.0,0.0,9.32,99
Aix en Provence,43.5298424,5.4474738,2026-08-17,20:00,32.47,0.0,0.0,8.03,91
Aix en Provence,43.5298424,5.4474738,2026-08-17,23:00,25.91,0.0,0.0,7.19,96
Aix en Provence,43.5298424,5.4474738,2026-08-18,02:00,23.47,0.0,0.0,7.41,97
Aix en Provence,43.5298424,5.4474738,2026-08-18,05:00,25.51,0.0,0.0,5.84,97
Aix en Provence,43.5298424,5.4474738,2026-08-18,08:00,24.18,0.0,0.0,3.23,52
Aix en Provence,43.5298424,5.4474738,2026-08-18,11:00,29.8,0.0,0.0,2.94,2
Aix en Provence,43.5298424,5.4474738,2026-08-18,14:00,33.99,0.0,0.0,2.76,5
Aix en Provence,43.5298424,5.4474738,2026-08-18,17:00,36.43,0.0,0.0,4.72,6
Aix en Provence,43.5298424,5.4474738,2026-08-18,20:00,34.02,0.0,0.0,7.53,7
Aix en Provence,43.5298424,5.4474738,2026-08-18,23:00,30.66,0.0,0.0,2.71,7
Aix en Provence,43.5298424,5.4474738,2026-08-19,02:00,27.51,0.0,0.0,2.26,45
Aix en Provence,43.5298424,5.4474738,2026-08-19,05:00,25.7,0.0,0.0,1.85,52
Aix en Provence,43.5298424,5.4474738,2026-08-19,08:00,25.8,0.0,0.0,1.5,26
Aix en Provence,43.5298424,5.4474738,2026-08-19,11:00,31.65,0.0,0.0,2.38,0
Aix en Provence,43.5298424,5.4474738,2026-08-19,14:00,35.07,0.0,0.0,4.23,1
Aix en Provence,43.5298424,5.4474738,2026-08-19,17:00,33.99,0.0,0.0,4.84,1
Aix en Provence,43.5298424,5.4474738,2026-08-19,20:00,30.84,0.0,0.0,3.94,2
Aix en Provence,43.5298424,5.4474738,2026-08-19,23:00,28.28,0.0,0.0,3.0,5
Aix en Provence,43.5298424,5.4474738,2026-08-20,02:00,28.43,0.0,0.0,0.32,54
Aix en Provence,43.5298424,5.4474738,2026-08-20,05:00,27.41,0.36,0.2,0.84,100
Aix en Provence,43.5298424,5.4474738,2026-08-20,08:00,26.75,0.1,0.0,1.07,81
Aix en Provence,43.5298424,5.4474738,2026-08-20,11:00,30.53,1.0,0.77,1.34,58
Aix en Provence,43.5298424,5.4474738,2026-08-20,14:00,33.08,0.73,0.0,4.34,64
Aix en Provence,43.5298424,5.4474738,2026-08-20,17:00,32.49,0.0,0.0,4.23,99
Aix en Provence,43.5298424,5.4474738,2026-08-20,20:00,29.16,0.0,0.0,3.83,96
Aix en Provence,43.5298424,5.4474738,2026-08-20,23:00,27.1,0.0,0.0,2.27,23
Aix en Provence,43.5298424,5.4474738,2026-08-21,02:00,26.56,0.0,0.0,0.68,45
Aix en Provence,43.5298424,5.4474738,2026-08-21,05:00,25.63,0.0,0.0,1.48,73
Aix en Provence,43.5298424,5.4474738,2026-08-21,08:00,25.1,0.0,0.0,1.7,86
Aix en Provence,43.5298424,5.4474738,2026-08-21,11:00,28.7,0.0,0.0,4.42,39
Avignon,43.9492493,4.8059012,2026-08-16,14:00,31.98,0.0,0.0,2.82,13
Avignon,43.9492493,4.8059012,2026-08-16,17:00,33.09,0.0,0.0,6.0,24
Avignon,43.9492493,4.8059012,2026-08-16,20:00,28.14,0.57,0.63,4.33,57
Avignon,43.9492493,4.8059012,2026-08-16,23:00,24.06,0.6,0.37,3.11,98
Avignon,43.9492493,4.8059012,2026-08-17,02:00,22.23,0.38,0.0,2.56,99
Avignon,43.9492493,4.8059012,2026-08-17,05:00,20.7,0.0,0.0,2.25,54
Avignon,43.9492493,4.8059012,2026-08-17,08:00,23.67,0.0,0.0,2.2,32
Avignon,43.9492493,4.8059012,2026-08-17,11:00,30.17,0.0,0.0,6.2,11
Avignon,43.9492493,4.8059012,2026-08-17,14:00,35.74,0.0,0.0,6.86,38
Avignon,43.9492493,4.8059012,2026-08-17,17:00,37.26,0.0,0.0,8.33,87
Avignon,43.9492493,4.8059012,2026-08-17,20:00,32.68,0.0,0.0,7.72,94
Avignon,43.9492493,4.8059012,2026-08-17,23:00,27.46,0.0,0.0,4.75,73
Avignon,43.9492493,4.8059012,2026-08-18,02:00,24.94,0.0,0.0,5.33,53
Avignon,43.9492493,4.8059012,2026-08-18,05:00,24.57,0.0,0.0,5.49,99
Avignon,43.9492493,4.8059012,2026-08-18,08:00,25.06,0.0,0.0,5.27,59
Avignon,43.9492493,4.8059012,2026-08-18,11:00,31.19,0.0,0.0,10.03,2
Avignon,43.9492493,4.8059012,2026-08-18,14:00,35.49,0.0,0.0,9.58,16
Avignon,43.9492493,4.8059012,2026-08-18,17:00,37.31,0.0,0.0,7.89,7
Avignon,43.9492493,4.8059012,2026-08-18,20:00,34.75,0.0,0.0,6.73,5
Avignon,43.9492493,4.8059012,2026-08-18,23:00,28.97,0.0,0.0,4.36,9
Avignon,43.9492493,4.8059012,2026-08-19,02:00,25.31,0.0,0.0,3.51,14
